,Fecha,Inflaciontotal,IPC,TasaPoliticaMonetaria,TasaDesempleo,TasaOcupacion,ConsumoFinaReal,PIB,IPP,MetaInflacion,TRM,BaseMonetaria,CuasidinerosTotal,DepositosSistemaFinanciero,M1,M2,M3,ReservaBancaria,TotalCarteraBrutaTitularizacionMonedaExtranjera,TotalCarteraBrutaTitularizacionMonedaLegal,CreditoConsumoTasaInteres,DTF,TasaInteresCeroCuponTES,TasaInteresCeroCuponUVR,TasaInteresColocacionBanRep,TIB
43,2011-11-30,0.330877782175802,0.21896288061139413,0.3363636363636364,0.13816838001507503,0.9033673299817266,0.27562133381088705,0.18166132109942756,0.461632753125766,0.0,0.08337627857677454,0.1733779945633958,0.18468925370685663,0.21271669238418733,0.21049883618841608,0.19284221481225405,0.20194311928759895,0.23110853599821474,0.46149631826025717,0.2022613798580732,0.3537414965986392,0.38414634146341453,0.39498860582304585,0.2712811697752461,0.37606837606837606,0.34489226346647317
44,2011-12-31,0.29914967121610236,0.22728588123684457,0.36363636363636365,0.18051366233912347,0.8542235217683087,0.30787689359734016,0.3321390388805434,0.4709487619514583,0.0,0.08955695964123189,0.2261345147520714,0.18976196196798034,0.22372605066713303,0.2534280299803236,0.20890682557980556,0.2184552672645224,0.2590658036024645,0.44170909211039566,0.21094829223295736,0.40816326530612224,0.38902439024390234,0.38782988891818937,0.26509487638549967,0.3814102564102564,0.36908240030183614
45,2012-01-31,0.27471129660993476,0.24186521118349713,0.364613880742913,0.3690035866319692,0.7248096195418987,0.30787689359734016,0.3321390388805434,0.4331944103947043,0.0,0.05389316621933071,0.19218573290050978,0.2009610896784959,0.223737481611624,0.19740608253827913,0.20066130352592315,0.2115105156334955,0.2711555699295249,0.4107465313126124,0.2114003091126177,0.5306122448979591,0.3902439024390243,0.38419933204981926,0.28537790748133485,0.4636752136752136,0.3657670010297551
46,2012-02-29,0.2758391022287371,0.25414036173842014,0.39707419017763834,0.32599790237025805,0.7642662361469807,0.30787689359734016,0.3321390388805434,0.43662662417259135,0.0,0.02247932693313659,0.17900000003860078,0.22506401142755883,0.2362084212401998,0.18958337802344827,0.21559758461298706,0.22125314654616562,0.2647760570935695,0.3747538617138937,0.22193980765445537,0.44387755102040805,0.4073170731707316,0.3956610409395883,0.2720262595860964,0.47435897435897423,0.39812970134360803
47,2012-03-31,0.25546315542916465,0.2566085704957852,0.4242424242424242,0.21922633127976932,0.8041212879482003,0.3335796841144443,0.3321390388805434,0.4329492522677123,0.0,0.015164212471785343,0.16767267213832016,0.22652108039313457,0.2402052086813974,0.18427935900353026,0.21510011525000217,0.22236930257499793,0.274825516118191,0.35740969770622255,0.23007148344853784,0.43452380952380953,0.4182926829268292,0.4007166859367347,0.3492312772912667,0.49786324786324787,0.4228880121134282
48,2012-04-30,0.2589430196644299,0.2595313968575734,0.4242424242424242,0.25470290629380776,0.8019666419621942,0.3335796841144443,0.3321390388805434,0.44373620985535656,0.0,0.018690720160182472,0.15595017874630446,0.21969204192594183,0.24355285729504517,0.18809568446812325,0.2113320172964016,0.22359990152034698,0.28655821604114745,0.3521364691479677,0.23574575474305132,0.4591836734693877,0.43170731707317067,0.3796443912208066,0.4381937130171614,0.4722222222222221,0.4233028518242402
49,2012-05-31,0.26104439535720236,0.26561464906007837,0.4242424242424242,0.24373509738794552,0.8410977783567155,0.3335796841144443,0.3321390388805434,0.4334395685216963,0.0,0.027165939467568845,0.17697689440377323,0.2331484806915326,0.24892926441730867,0.18373528872573214,0.21967281919392556,0.22934611514131303,0.2861576163117125,0.3879057544948159,0.24427820849318665,0.43877551020408134,0.42926829268292677,0.3847149556100976,0.45418794406997615,0.4882478632478633,0.42506859450451084
50,2012-06-30,0.22861279373811713,0.267298116035092,0.4242424242424242,0.19529811915190032,0.8678270258227041,0.35848007616656674,0.3321390388805434,0.37067908801176763,0.0,0.02684074003302883,0.19504853463958166,0.23184228454900047,0.2532816083263776,0.1976218137359395,0.22276578712104278,0.23408721215343492,0.2956620488160631,0.36106391089355416,0.2542962221438538,0.4183673469387754,0.42926829268292677,0.3845052004806784,0.45261521309520103,0.4476495726495726,0.42923129902833845
51,2012-07-31,0.20647979240136446,0.2668586328539746,0.42228739002932547,0.25462371193136724,0.7885471753971731,0.35848007616656674,0.3321390388805434,0.33218926207403765,0.0,0.022953912329038983,0.1926393631647313,0.23134517981188496,0.25292778523167103,0.19696291386650938,0.22221997534022053,0.2330452372151382,0.30055448166612736,0.37356970912779697,0.2607794915251564,0.46683673469387754,0.4280487804878048,0.3728217717600899,0.48838952893488446,0.4337606837606838,0.4353705783948092
52,2012-08-31,0.21640357221828568,0.2676931464173191,0.3890518084066471,0.17560157499252838,0.8351511493532007,0.35848007616656674,0.3321390388805434,0.3650404510909535,0.0,0.03262066906972283,0.1692004626499703,0.25357582881795315,0.2682876226693566,0.19399566255579098,0.2372273416604157,0.2460266672143741,0.27576587170762173,0.402422988412074,0.2648594226523681,0.4523809523809521,0.42439024390243896,0.3211292269461711,0.4193362942481676,0.49465811965811946,0.4081671752563709
53,2012-09-30,0.2133200652417692,0.273521617549219,0.36363636363636365,0.18934591447640992,0.7913550945549774,0.384826666283834,0.3321390388805434,0.40181417013973997,0.0,0.03138380486987924,0.17601198786379385,0.2611936424799012,0.2780387210971963,0.1922318136123265,0.24215339188278595,0.25366466954113226,0.2853028983753771,0.4070008944899365,0.27265258266372455,0.4090136054421769,0.4134146341463414,0.29960342188515965,0.33534582748454705,0.4145299145299144,0.36654245615374215
54,2012-10-31,0.20968877460862892,0.27685698489411514,0.36363636363636365,0.1121729735656758,0.9256833910149109,0.384826666283834,0.3321390388805434,0.39862711448884536,0.0,0.032120800660548565,0.20063679463860618,0.27914678044021113,0.2909193781952484,0.20522874511503358,0.25873515290286153,0.26731546116011534,0.29365886469114694,0.4298751425534997,0.2798454992512693,0.3988095238095237,0.4256097560975609,0.3039114965230052,0.22908260146410636,0.4316239316239314,0.365676989407972
55,2012-11-30,0.1717112480518231,0.2740614850936156,0.35858585858585856,0.14012539416307113,0.8462840630764439,0.384826666283834,0.3321390388805434,0.3799950968374599,0.0,0.03952031387962063,0.19735459759073365,0.28707157288490437,0.30465624669608093,0.2264490763705121,0.2705427375419631,0.2794877515115815,0.3081627651453324,0.4568034059896473,0.2915040084356176,0.36479591836734704,0.41219512195121943,0.3257085990042018,0.20610989668059188,0.3878205128205128,0.3549105962236473
56,2012-12-31,0.1265286608569048,0.2758761353489021,0.32551319648093835,0.16160556134845827,0.8486625013237332,0.4073064895229097,0.42276670320598697,0.3527825447413582,0.0,0.026817655183625555,0.27488556964711475,0.3013592588847329,0.32597411515179475,0.28936083644161853,0.2989770325735186,0.30661915499437603,0.368035244995119,0.5138775168436316,0.2995910031087656,0.3477891156462585,0.40121951219512186,0.298555756316793,0.2747664502432539,0.3450854700854702,0.33122350638008025
57,2013-01-31,0.06766325390983094,0.2819663881360981,0.3000977517106549,0.3401603332726538,0.7352832941637097,0.4073064895229097,0.42276670320598697,0.3491051728364791,0.0,0.016652323168484973,0.21179127506435957,0.3068713906801064,0.31735829499346424,0.2384411650928387,0.28815132226478946,0.29406242612177197,0.3480205769380175,0.5292655651318967,0.29777353607238816,0.4285714285714286,0.38902439024390234,0.2451999691555385,0.28569226840831086,0.39209401709401703,0.2954837830670427
