"Fecha";"Miles de millones COP"
"1991/12/21";1165,717
"1991/12/30";1257,471
"1992/01/04";1300,962
"1992/01/11";1244,383
"1992/01/18";1118,818
"1992/01/25";1190,907
"1992/02/01";1194,658
"1992/02/08";1260,702
"1992/02/15";1145,764
"1992/02/22";1221,766
"1992/02/29";1347,736
"1992/03/07";1344,588
"1992/03/14";1267,473
"1992/03/21";1319,015
"1992/03/28";1417,855
"1992/04/04";1399,208
"1992/04/11";1313,465
"1992/04/18";1292,107
"1992/04/25";1430,141
"1992/05/02";1518,118
"1992/05/09";1345,281
"1992/05/16";1439,257
"1992/05/23";1454,828
"1992/05/30";1534,956
"1992/06/06";1606,426
"1992/06/13";1568,472
"1992/06/20";1486,404
"1992/06/27";1655,931
"1992/07/04";1630,459
"1992/07/11";1651,225
"1992/07/18";1499,796
"1992/07/25";1665,512
"1992/08/01";1631,948
"1992/08/08";1573,296
"1992/08/15";1563,26
"1992/08/22";1577,135
"1992/08/29";1670,665
"1992/09/05";1539,102
"1992/09/12";1579,761
"1992/09/19";1595,888
"1992/09/26";1700,983
"1992/10/03";1594,407
"1992/10/10";1661,448
"1992/10/17";1587,091
"1992/10/24";1633,051
"1992/10/31";1691,874
"1992/11/07";1703,282
"1992/11/14";1686,471
"1992/11/21";1776,796
"1992/11/28";1833,967
"1992/12/05";1818,503
"1992/12/12";1921,098
"1992/12/19";1834,952
"1992/12/30";1905,998
"1993/01/09";1950,316
"1993/01/16";1799,41
"1993/01/23";1968,993
"1993/01/30";1893,836
"1993/02/06";2001,347
"1993/02/13";1977,172
"1993/02/20";1844,552
"1993/02/27";1947,769
"1993/03/06";1850,883
"1993/03/13";1843,015
"1993/03/20";1822,122
"1993/03/27";2015,915
"1993/04/03";1959,269
"1993/04/10";1966,839
"1993/04/17";1847,096
"1993/04/24";1939,761
"1993/05/01";2029,589
"1993/05/08";2031,032
"1993/05/15";1961,925
"1993/05/22";1964,71
"1993/05/29";2201,692
"1993/06/05";2236,551
"1993/06/12";2167,169
"1993/06/19";2021,819
"1993/06/26";2231,711
"1993/07/03";2263,378
"1993/07/10";2220,222
"1993/07/17";2133,997
"1993/07/24";2391,586
"1993/07/31";2243,875
"1993/08/07";2344,69
"1993/08/14";2092,952
"1993/08/21";2217,773
"1993/08/28";2419,592
"1993/09/04";2229,509
"1993/09/11";2131,49
"1993/09/18";2144,481
"1993/09/25";2458,207
"1993/10/02";2231,755
"1993/10/09";2265,181
"1993/10/16";2253,525
"1993/10/23";2192,677
"1993/10/30";2346,337
"1993/11/06";2293,307
"1993/11/13";2459,83
"1993/11/20";2390,473
"1993/11/27";2560,977
"1993/12/04";2511,601
"1993/12/11";2599,148
"1993/12/18";2495,558
"1993/12/25";2522,943
"1994/01/01";2670,528
"1994/01/08";2752,496
"1994/01/15";2598,633
"1994/01/22";2706,941
"1994/01/29";2671,374
"1994/02/05";2808,497
"1994/02/12";2654,708
"1994/02/19";2574,852
"1994/02/26";2760,268
"1994/03/05";2748,557
"1994/03/12";2599,681
"1994/03/19";2611,195
"1994/03/26";2835,717
"1994/04/02";2791,813169
"1994/04/09";2584,146169
"1994/04/16";2625,621169
"1994/04/23";2708,590169
"1994/04/30";2753,847
"1994/05/07";2833,803
"1994/05/14";2714,638
"1994/05/21";2842,298
"1994/05/28";2843,904
"1994/06/04";2765,093
"1994/06/11";2944,332
"1994/06/18";2845,992
"1994/06/25";3051,21
"1994/07/02";2843,213
"1994/07/09";2980,904012
"1994/07/16";2611,962012
"1994/07/23";3049,821012
"1994/07/30";3016,783012
"1994/08/06";2991,921004
"1994/08/13";3038,704004
"1994/08/20";3054,846004
"1994/08/27";3098,549004
"1994/09/03";2801,929004
"1994/09/10";2864,434005
"1994/09/17";2855,874005
"1994/09/24";3007,532005
"1994/10/01";2964,835005
"1994/10/08";3011,639055
"1994/10/15";3038,870055
"1994/10/22";2988,176055
"1994/10/29";3018,283055
"1994/11/05";2933,354
"1994/11/12";3015,723
"1994/11/19";2907,127
"1994/11/26";3260,846
"1994/12/03";3120,072
"1994/12/10";3373,748036
"1994/12/17";3369,731036
"1994/12/24";3317,094036
"1994/12/31";3364,439036
"1995/01/07";3302,002001
"1995/01/14";3144,484001
"1995/01/21";3084,959001
"1995/01/28";3332,528001
"1995/02/04";3290,603
"1995/02/11";3400,922
"1995/02/18";3183,2
"1995/02/25";3416,26
"1995/03/04";3298,757
"1995/03/11";3284,797
"1995/03/18";3188,263
"1995/03/25";3330,68
"1995/04/01";3146,216
"1995/04/08";3240,252
"1995/04/15";3275,852
"1995/04/22";3467,128
"1995/04/29";3453,29
"1995/05/06";3357,734
"1995/05/13";3264,204
"1995/05/20";3346,963
"1995/05/27";3461,775
"1995/06/03";3502,244132
"1995/06/10";3536,442132
"1995/06/17";3370,730132
